name,link,category,businessDescription,longBusinessDescription,basedIn,tags,totalFunding,founded,website,companyStatus,linkedin,country
TransCTRL,https://www.eu-startups.com/directory/transctrl/,Hungary,"A revolutionary software solution in freight forwarding, which provides full transparency and real-time control for all contributing participants involved in the supply chain execution. The TransCTRL system is consists of a cloud-based (SaaS) control tower, a driver application running on a smartphone and telematics tracking devices. System features:

Telematics and other sensor data are displayed in the core business processes in real-time and can be interpreted directly
Real-time task assignment and performance monitoring are realized, the performance level of the service is improved
Command instructions can be communicated and tracked through documented channels
Fleet management tasks automatically shrink to problems and their solutions, reducing unnecessary administration
Command tasks can be automated, best practices are recorded, losses are reduced",,Budapest,"freight forwarding, supply chain, SaaS, tracking devices",Between €100K-€500K,2016,http://transctrl.hu/,,,HU
Wuuff,https://www.eu-startups.com/directory/wuuff/,Hungary,Our idea for Wuuff originated from the realization that currently there is no ideal solution to get purebred puppies to new homes without at least one party struggling due to the lack of proper information or communication. It's either the dog seeker doesn't know enough about a chosen puppy or the breeders lacks sufficient information about their pups' future situation. Why should such a big decision be accomplished in such an uncertain way!,,Budapest,"Puppy, breed, dog, payment",No funding announced yet,2016,https://wuuff.dog/en,,,HU
Anon Kft.,https://www.eu-startups.com/directory/anon-kft/,Hungary,"Anon is a Q&A-based social network app. Its users can chat or ask questions from each other even anonymously. The best thing about it is that anyone who is following them can answer, making it the fastest platform of its type. The targeted group is between the age of 13 and 24, from secondary school to university.",,Budapest,"Apps, Education, Mobile Apps, Q&A, Social Network, Software, Universities, Web Development",Between €100K-€500K,2016,http://anon.pm/,,,HU
Alienline,https://www.eu-startups.com/directory/alienline/,Hungary,Alienline is a 3D smartphone and tablet phone company. The company Combines the results of almost a decade of engineering work by some international research and development technicians in one visual technology project.,,Szeged,"3D Technology, Mobile",Between €1-€100K,2016,https://www.alienline.com/,,,HU
Green Fox Academy,https://www.eu-startups.com/directory/green-fox-academy/,Hungary,"Green Fox to help those motivated, talented young people start their IT career, who have been unable to find a satisfactory job, in terms of both professional challenges and existential opportunities. The Impact Report summarizes the positive social effects of Green Fox.",,Budapest,"IT, jobs, coding",,2015,https://www.greenfoxacademy.com/en/home,,,HU
DebugMe,https://www.eu-startups.com/directory/debugme/,Hungary,"DebugMe is a visual feedback, issue tracking & project management solution which saves time and frustration for everyone during a website project.",,Budapest,"feedback, project management, tracking",,2015,https://debugme.eu/,,,HU
ulockme,https://www.eu-startups.com/directory/ulockme/,Hungary,"The ulockme is the most secure Bluetooth smartlock which can control your locks and electronic devices via smartphones wirelessly. ulockme device is capable of controlling multiple gates, lights or other household devices. ulockme is the Most Secure Smartlock.",,Budapest,"bluetooth, locks, smartphone",,2015,www.ulockme.com,,,HU
AImotive,https://www.eu-startups.com/directory/aimotive/,Hungary,"Founded by László Kishonti in 2015, AImotive is the leading global provider of AI powered self-driving technology. Using cameras as primary sensors our solutions mimic the visual capabilities of human drivers. This approach results in technology that can readily scale, and helps make autonomous driving a reality around the world.",,Budapest,"AI, sensors, cameras",,2015,www.aimotive.com,,,HU
Shapr3D,https://www.eu-startups.com/directory/shapr3d/,Hungary,"Shapr3D is the world's first professional 3D CAD to run on an iPad Pro.
Easy to learn. Easy to use. But still professional.
Draw shapes, then transform them. Use freeform surfacing, sketch on faces, and chamfer edges in seconds.
All you need is your iPad Pro, an Apple Pencil and Shapr3D.",,Budapest,"3D, CAD, sketch",,2015,www.shapr3d.com,,,HU
Turbine,https://www.eu-startups.com/directory/turbine-2/,Hungary,"Turbine models how cancer works on the molecular level and tests millions of potential drugs on it with artificial intelligence.

Turbine’s in silico experiments can test an almost infinite number of interventions on a Simulated Cell that reflects the molecular diversity of cancer cells accurately.
Turbine takes laboratory trial and error out of drug discovery and tackles it with scalable power on our servers. The result is a more focused, more rational, and years shorter process. 
Simulated experiments help understand treatments’ exact mechanism of action, while uncovering their optimal combinations and biomarkers for selecting patients to maximize clinical benefit.",,Budapest,"HealthTech, BioTech, AI, Cancer, Healthcare, Pharmaceuticals, Turbine, Budapest",,2015,https://turbine.ai,,,HU
Bookr Kids,https://www.eu-startups.com/directory/bookr-kids/,Hungary,"BOOKR Kids is the leading digital publisher and edtech company of the CEE region, offering a unique reading-based edutainment tool, designed to engage and delight the youngest learners in reading.

Its strength lies within its unique digital format of classical and modern stories with animation, narration, text highlighting and special educational games.","BOOKR Kids offers applications to 3-11-year-old children to improve their literacy skills, reading comprehension and English as a second language through well-known pieces of literature and texts written by educational experts, linguists and language teachers.
The methodology of BOOKR Kids was researched by European Universities and approved by Education Authority of Hungary. BOOKR Kids also holds accredited teacher trainings for educators.
BOOKR Kids has raised a total of EUR 1 million investment from Hiventures Venture Capital Fund in 2018.",Budapest,"EdTech, E-learning, Kids, Bookr, Budapest",,2015,https://business.bookrkids.com,,,HU
